      0: system.pc.south_bridge.cmos.rtc: Real-time clock set to Sun Jan  1 00:00:00 2012
  3635730293580   5        Seq               Begin       >       [0x111d4c0, line 0x111d4c0] IFETCH
  3635730293580   2        Seq               Begin       >       [0x112ca98, line 0x112ca80] IFETCH
  3635730293580   7        Seq                Done       >       [0x1118750, line 0x1118740] 2 cycles
  3635730293580   7    L0Cache              Ifetch      S>S      [0x1118740, line 0x1118740] 
  3635730293580   1        Seq                Done       >       [0x23559ad30, line 0x23559ad00] 2 cycles
  3635730293580   1    L0Cache               Store      M>M      [0x23559ad00, line 0x23559ad00] 
  3635730293965   7        Seq               Begin       >       [0x1118758, line 0x1118740] IFETCH
  3635730293965   1        Seq               Begin       >       [0x111df00, line 0x111df00] IFETCH
  3635730293965   3        Seq                Done       >       [0x23568ad80, line 0x23568ad80] 2 cycles
  3635730293965   3    L0Cache                Load      M>M      [0x23568ad80, line 0x23568ad80] 
  3635730294350   3        Seq               Begin       >       [0x112cbc8, line 0x112cbc0] IFETCH
  3635730294350   2        Seq                Done       >       [0x112ca98, line 0x112ca80] 2 cycles
  3635730294350   2    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730294350   5        Seq                Done       >       [0x111d4c0, line 0x111d4c0] 2 cycles
  3635730294350   5    L0Cache              Ifetch      S>S      [0x111d4c0, line 0x111d4c0] 
  3635730294350   4        Seq                Done       >       [0x111da58, line 0x111da40] 2 cycles
  3635730294350   4    L0Cache              Ifetch      S>S      [0x111da40, line 0x111da40] 
  3635730294350   6        Seq                Done       >       [0x111da90, line 0x111da80] 2 cycles
  3635730294350   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730294735   2        Seq               Begin       >       [0x235524d88, line 0x235524d80] ST
  3635730294735   5        Seq               Begin       >       [0x111d4c0, line 0x111d4c0] IFETCH
  3635730294735   4        Seq               Begin       >       [0x111da60, line 0x111da40] IFETCH
  3635730294735   6        Seq               Begin       >       [0x111da98, line 0x111da80] IFETCH
  3635730294735   1        Seq                Done       >       [0x111df00, line 0x111df00] 2 cycles
  3635730294735   1    L0Cache              Ifetch      S>S      [0x111df00, line 0x111df00] 
  3635730294735   7        Seq                Done       >       [0x1118758, line 0x1118740] 2 cycles
  3635730294735   7    L0Cache              Ifetch      S>S      [0x1118740, line 0x1118740] 
  3635730295120   1        Seq               Begin       >       [0x23559acf8, line 0x23559acc0] LD
  3635730295120   7        Seq               Begin       >       [0x2356951d8, line 0x2356951c0] LD
  3635730295120   3        Seq                Done       >       [0x112cbc8, line 0x112cbc0] 2 cycles
  3635730295120   3    L0Cache              Ifetch      S>S      [0x112cbc0, line 0x112cbc0] 
  3635730295505   3        Seq               Begin       >       [0x23568ad88, line 0x23568ad80] LD
  3635730295505   6        Seq                Done       >       [0x111da98, line 0x111da80] 2 cycles
  3635730295505   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730295505   4        Seq                Done       >       [0x111da60, line 0x111da40] 2 cycles
  3635730295505   4    L0Cache              Ifetch      S>S      [0x111da40, line 0x111da40] 
  3635730295505   5        Seq                Done       >       [0x111d4c0, line 0x111d4c0] 2 cycles
  3635730295505   5    L0Cache              Ifetch      S>S      [0x111d4c0, line 0x111d4c0] 
  3635730295505   2        Seq                Done       >       [0x235524d88, line 0x235524d80] 2 cycles
  3635730295505   2    L0Cache               Store      M>M      [0x235524d80, line 0x235524d80] 
  3635730295890   6        Seq               Begin       >       [0x2356fbd10, line 0x2356fbd00] LD
  3635730295890   4        Seq               Begin       >       [0x111da60, line 0x111da40] IFETCH
  3635730295890   5        Seq               Begin       >       [0x2355d7ce0, line 0x2355d7cc0] LD
  3635730295890   2        Seq               Begin       >       [0x112ca98, line 0x112ca80] IFETCH
  3635730295890   7        Seq                Done       >       [0x2356951d8, line 0x2356951c0] 2 cycles
  3635730295890   7    L0Cache                Load      S>S      [0x2356951c0, line 0x2356951c0] 
  3635730295890   1        Seq                Done       >       [0x23559acf8, line 0x23559acc0] 2 cycles
  3635730295890   1    L0Cache                Load      M>M      [0x23559acc0, line 0x23559acc0] 
  3635730296275   7        Seq               Begin       >       [0x1118758, line 0x1118740] IFETCH
  3635730296275   1        Seq               Begin       >       [0x111df00, line 0x111df00] IFETCH
  3635730296275   3        Seq                Done       >       [0x23568ad88, line 0x23568ad80] 2 cycles
  3635730296275   3    L0Cache                Load      M>M      [0x23568ad80, line 0x23568ad80] 
  3635730296660   3        Seq               Begin       >       [0x112cbd0, line 0x112cbc0] IFETCH
  3635730296660   2        Seq                Done       >       [0x112ca98, line 0x112ca80] 2 cycles
  3635730296660   2    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730296660   5        Seq                Done       >       [0x2355d7ce0, line 0x2355d7cc0] 2 cycles
  3635730296660   5    L0Cache                Load      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730296660   4        Seq                Done       >       [0x111da60, line 0x111da40] 2 cycles
  3635730296660   4    L0Cache              Ifetch      S>S      [0x111da40, line 0x111da40] 
  3635730296660   6        Seq                Done       >       [0x2356fbd10, line 0x2356fbd00] 2 cycles
  3635730296660   6    L0Cache                Load      M>M      [0x2356fbd00, line 0x2356fbd00] 
  3635730297045   2        Seq               Begin       >       [0x235524d80, line 0x235524d80] ST
  3635730297045   5        Seq               Begin       >       [0x111d4c0, line 0x111d4c0] IFETCH
  3635730297045   4        Seq               Begin       >       [0x111da60, line 0x111da40] IFETCH
  3635730297045   6        Seq               Begin       >       [0x111da98, line 0x111da80] IFETCH
  3635730297045   1        Seq                Done       >       [0x111df00, line 0x111df00] 2 cycles
  3635730297045   1    L0Cache              Ifetch      S>S      [0x111df00, line 0x111df00] 
  3635730297045   7        Seq                Done       >       [0x1118758, line 0x1118740] 2 cycles
  3635730297045   7    L0Cache              Ifetch      S>S      [0x1118740, line 0x1118740] 
  3635730297430   1        Seq               Begin       >       [0x111df08, line 0x111df00] IFETCH
  3635730297430   7        Seq               Begin       >       [0x23561f1d8, line 0x23561f1c0] ST
  3635730297430   3        Seq                Done       >       [0x112cbd0, line 0x112cbc0] 2 cycles
  3635730297430   3    L0Cache              Ifetch      S>S      [0x112cbc0, line 0x112cbc0] 
  3635730297815   3        Seq               Begin       >       [0x23568ad90, line 0x23568ad80] LD
  3635730297815   6        Seq                Done       >       [0x111da98, line 0x111da80] 2 cycles
  3635730297815   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730297815   4        Seq                Done       >       [0x111da60, line 0x111da40] 2 cycles
  3635730297815   4    L0Cache              Ifetch      S>S      [0x111da40, line 0x111da40] 
  3635730297815   5        Seq                Done       >       [0x111d4c0, line 0x111d4c0] 2 cycles
  3635730297815   5    L0Cache              Ifetch      S>S      [0x111d4c0, line 0x111d4c0] 
  3635730297815   2        Seq                Done       >       [0x235524d80, line 0x235524d80] 2 cycles
  3635730297815   2    L0Cache               Store      M>M      [0x235524d80, line 0x235524d80] 
  3635730298200   6        Seq               Begin       >       [0x2354f2718, line 0x2354f2700] LD
  3635730298200   4        Seq               Begin       >       [0x111da60, line 0x111da40] IFETCH
  3635730298200   5        Seq               Begin       >       [0x2355d7ce8, line 0x2355d7cc0] LD
  3635730298200   2        Seq               Begin       >       [0x112ca98, line 0x112ca80] IFETCH
  3635730298200   7        Seq                Done       >       [0x23561f1d8, line 0x23561f1c0] 2 cycles
  3635730298200   7    L0Cache               Store    M_W>M_W    [0x23561f1c0, line 0x23561f1c0] 
  3635730298200   1        Seq                Done       >       [0x111df08, line 0x111df00] 2 cycles
  3635730298200   1    L0Cache              Ifetch      S>S      [0x111df00, line 0x111df00] 
  3635730298585   7        Seq               Begin       >       [0x1118758, line 0x1118740] IFETCH
  3635730298585   1        Seq               Begin       >       [0x111df08, line 0x111df00] IFETCH
  3635730298585   3        Seq                Done       >       [0x23568ad90, line 0x23568ad80] 2 cycles
  3635730298585   3    L0Cache                Load      M>M      [0x23568ad80, line 0x23568ad80] 
  3635730298970   3        Seq               Begin       >       [0x112cbd0, line 0x112cbc0] IFETCH
  3635730298970   2        Seq                Done       >       [0x112ca98, line 0x112ca80] 2 cycles
  3635730298970   2    L0Cache              Ifetch      S>S      [0x112ca80, line 0x112ca80] 
  3635730298970   5        Seq                Done       >       [0x2355d7ce8, line 0x2355d7cc0] 2 cycles
  3635730298970   5    L0Cache                Load      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730298970   4        Seq                Done       >       [0x111da60, line 0x111da40] 2 cycles
  3635730298970   4    L0Cache              Ifetch      S>S      [0x111da40, line 0x111da40] 
  3635730298970   6        Seq                Done       >       [0x2354f2718, line 0x2354f2700] 2 cycles
  3635730298970   6    L0Cache                Load      E>E      [0x2354f2700, line 0x2354f2700] 
  3635730299355   2        Seq               Begin       >       [0x235524d78, line 0x235524d40] ST
  3635730299355   5        Seq               Begin       >       [0x111dac8, line 0x111dac0] IFETCH
  3635730299355   4        Seq               Begin       >       [0x111da68, line 0x111da40] IFETCH
  3635730299355   6        Seq               Begin       >       [0x111da98, line 0x111da80] IFETCH
  3635730299355   1        Seq                Done       >       [0x111df08, line 0x111df00] 2 cycles
  3635730299355   1    L0Cache              Ifetch      S>S      [0x111df00, line 0x111df00] 
  3635730299355   7        Seq                Done       >       [0x1118758, line 0x1118740] 2 cycles
  3635730299355   7    L0Cache              Ifetch      S>S      [0x1118740, line 0x1118740] 
  3635730299740   1        Seq               Begin       >       [0x111df10, line 0x111df00] IFETCH
  3635730299740   7        Seq               Begin       >       [0x1118760, line 0x1118740] IFETCH
  3635730299740   3        Seq                Done       >       [0x112cbd0, line 0x112cbc0] 2 cycles
  3635730299740   3    L0Cache              Ifetch      S>S      [0x112cbc0, line 0x112cbc0] 
  3635730300125   3        Seq               Begin       >       [0x23568ad98, line 0x23568ad80] LD
  3635730300125   6        Seq                Done       >       [0x111da98, line 0x111da80] 2 cycles
  3635730300125   6    L0Cache              Ifetch      S>S      [0x111da80, line 0x111da80] 
  3635730300125   4        Seq                Done       >       [0x111da68, line 0x111da40] 2 cycles
  3635730300125   4    L0Cache              Ifetch      S>S      [0x111da40, line 0x111da40] 
  3635730300125   5        Seq                Done       >       [0x111dac8, line 0x111dac0] 2 cycles
  3635730300125   5    L0Cache              Ifetch      S>S      [0x111dac0, line 0x111dac0] 
  3635730300125   2        Seq                Done       >       [0x235524d78, line 0x235524d40] 2 cycles
  3635730300125   2    L0Cache               Store      M>M      [0x235524d40, line 0x235524d40] 
  3635730300510   6        Seq               Begin       >       [0x111daa0, line 0x111da80] IFETCH
  3635730300510   4        Seq               Begin       >       [0x111da68, line 0x111da40] IFETCH
  3635730300510   5        Seq               Begin       >       [0x111dac8, line 0x111dac0] IFETCH
  3635730300510   2        Seq               Begin       >       [0x112ca98, line 0x112ca80] IFETCH
